Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2022-05-05,"2,723.50","2,730.00","2,632.00","2,693.65","2,643.00","2,640.90","2,677.81","2,856.15","1,906.00",7942721,"21,26,90,98,539.05",256514
2022-05-04,"2,785.00","2,790.00","2,676.30","2,780.45","2,692.00","2,693.65","2,728.03","2,856.15","1,906.00",8882792,"24,23,24,82,662.45",277638
2022-05-02,"2,762.00","2,805.50","2,758.05","2,790.25","2,780.90","2,780.45","2,783.29","2,856.15","1,906.00",4369022,"12,16,02,68,319.90",189251
2022-04-29,"2,856.15","2,856.15","2,777.30","2,819.85","2,799.70","2,790.25","2,817.63","2,856.15","1,906.00",8406156,"23,68,54,32,933.45",231044
2022-04-28,"2,809.95","2,851.00","2,786.10","2,778.35","2,810.00","2,819.85","2,823.91","2,851.00","1,906.00",11820892,"33,38,11,06,175.20",361970
2022-04-27,"2,755.85","2,828.00","2,755.05","2,775.65","2,776.00","2,778.35","2,794.98","2,828.00","1,906.00",8924920,"24,94,49,37,712.60",380463
2022-04-26,"2,710.00","2,795.00","2,707.70","2,695.00","2,788.20","2,775.65","2,744.48","2,802.00","1,906.00",5643066,"15,48,72,83,096.85",215190
2022-04-25,"2,742.40","2,758.40","2,663.65","2,758.80","2,696.00","2,695.00","2,711.20","2,802.00","1,906.00",7874671,"21,34,98,02,724.25",282246
2022-04-22,"2,758.90","2,802.00","2,744.20","2,782.10","2,762.00","2,758.80","2,768.55","2,802.00","1,876.70",6947490,"19,23,44,86,953.00",221036
2022-04-21,"2,750.90","2,789.00","2,732.00","2,718.45","2,782.00","2,782.10","2,773.48","2,789.00","1,876.70",10018531,"27,78,62,22,124.30",352010
2022-04-20,"2,657.10","2,734.00","2,649.10","2,640.80","2,717.50","2,718.45","2,710.69","2,751.35","1,876.70",11570835,"31,36,49,25,329.30",461685
2022-04-19,"2,558.00","2,668.00","2,551.05","2,543.85","2,626.00","2,640.80","2,628.35","2,751.35","1,876.70",12064446,"31,70,95,58,937.80",459863
2022-04-18,"2,533.00","2,559.80","2,521.80","2,551.65","2,540.20","2,543.85","2,538.38","2,751.35","1,876.70",4603103,"11,68,44,40,905.45",222881
2022-04-13,"2,574.50","2,592.60","2,545.50","2,561.05","2,551.90","2,551.65","2,565.29","2,751.35","1,876.70",4778478,"12,25,81,58,723.00",192467
2022-04-12,"2,587.00","2,602.60","2,555.40","2,610.20","2,560.00","2,561.05","2,571.18","2,751.35","1,876.70",6099986,"15,68,41,39,811.00",277354
2022-04-11,"2,600.00","2,638.55","2,583.00","2,615.65","2,610.95","2,610.20","2,606.45","2,751.35","1,876.70",4270816,"11,13,16,87,285.25",195602
