Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2022-09-20,"2,598.60","2,621.50","2,579.60","2,579.25","2,581.85","2,583.55","2,599.98","2,859.30","1,901.55",1253333,"3,25,86,45,769.90",60825
2022-09-19,"2,531.00","2,588.00","2,508.05","2,528.15","2,580.00","2,579.25","2,553.88","2,859.30","1,901.55",1166725,"2,97,96,75,524.15",73590
2022-09-16,"2,555.00","2,563.85","2,518.65","2,560.40","2,531.00","2,528.15","2,534.81","2,859.30","1,901.55",2516820,"6,37,96,69,116.65",84270
2022-09-15,"2,580.00","2,598.80","2,551.00","2,571.40","2,562.00","2,560.40","2,566.37","2,859.30","1,901.55",1199906,"3,07,94,03,260.40",84985
2022-09-14,"2,550.00","2,606.00","2,546.70","2,586.60","2,571.05","2,571.40","2,584.94","2,859.30","1,901.55",1610054,"4,16,18,88,877.55",103523
2022-09-13,"2,598.00","2,609.00","2,579.00","2,580.40","2,585.00","2,586.60","2,591.35","2,859.30","1,901.55",1342130,"3,47,79,25,373.20",79979
2022-09-12,"2,591.00","2,605.00","2,574.00","2,588.70","2,577.25","2,580.40","2,586.27","2,859.30","1,901.55",1595709,"4,12,69,41,051.50",51791
2022-09-09,"2,598.00","2,647.00","2,583.45","2,577.15","2,587.00","2,588.70","2,612.32","2,859.30","1,901.55",1785443,"4,66,41,50,468.55",91908
2022-09-08,"2,580.00","2,596.00","2,563.00","2,564.60","2,585.00","2,577.15","2,576.96","2,859.30","1,901.55",1004533,"2,58,86,40,668.65",40331
2022-09-07,"2,571.80","2,596.90","2,560.80","2,573.10","2,569.00","2,564.60","2,571.90","2,859.30","1,901.55",1344964,"3,45,91,18,947.55",63701
2022-09-06,"2,591.20","2,620.00","2,563.00","2,600.60","2,574.70","2,573.10","2,579.40","2,859.30","1,901.55",1250776,"3,22,62,45,394.00",55573
2022-09-05,"2,597.00","2,622.40","2,586.10","2,603.60","2,598.00","2,600.60","2,602.43","2,859.30","1,901.55",1274074,"3,31,56,91,964.30",61820
2022-09-02,"2,615.00","2,623.00","2,585.00","2,606.00","2,600.00","2,603.60","2,599.09","2,859.30","1,901.55",937600,"2,43,69,06,967.45",56368
2022-09-01,"2,650.00","2,655.00","2,594.00","2,659.85","2,614.45","2,606.00","2,612.02","2,859.30","1,901.55",1702269,"4,44,63,61,898.65",99540
2022-08-30,"2,588.70","2,667.00","2,585.60","2,575.80","2,662.00","2,659.85","2,638.09","2,859.30","1,901.55",2227943,"5,87,75,18,114.90",90326
2022-08-29,"2,550.00","2,607.90","2,550.00","2,571.55","2,582.00","2,575.80","2,583.04","2,859.30","1,901.55",1450034,"3,74,54,97,793.25",93329
2022-08-26,"2,599.90","2,614.70","2,562.00","2,574.20","2,574.00","2,571.55","2,580.52","2,859.30","1,901.55",1048791,"2,70,64,25,502.60",63000
2022-08-25,"2,601.20","2,628.40","2,565.45","2,588.25","2,575.05","2,574.20","2,602.40","2,859.30","1,901.55",1106593,"2,87,97,95,236.45",68171
2022-08-24,"2,576.00","2,610.00","2,561.30","2,592.75","2,591.60","2,588.25","2,584.70","2,859.30","1,901.55",1242489,"3,21,14,60,049.60",74317
2022-08-23,"2,602.05","2,629.70","2,585.25","2,626.70","2,595.00","2,592.75","2,603.65","2,859.30","1,901.55",1305045,"3,39,78,85,488.30",63269
2022-08-22,"2,648.00","2,666.80","2,620.10","2,634.55","2,624.70","2,626.70","2,641.75","2,859.30","1,901.55",1410895,"3,72,72,37,378.95",69227
2022-08-19,"2,689.00","2,698.95","2,626.50","2,682.05","2,631.70","2,634.55","2,645.27","2,859.30","1,901.55",1324508,"3,50,36,83,651.75",70400
2022-08-18,"2,685.00","2,715.00","2,664.65","2,684.65","2,682.00","2,682.05","2,691.68","2,859.30","1,901.55",1465489,"3,94,46,21,764.35",69451
2022-08-17,"2,651.00","2,694.00","2,644.50","2,644.50","2,673.75","2,684.65","2,679.81","2,859.30","1,901.55",1711381,"4,58,61,80,937.45",97558
2022-08-16,"2,607.95","2,648.35","2,590.55","2,594.95","2,646.20","2,644.50","2,634.96","2,859.30","1,901.55",1584117,"4,17,40,85,673.60",109193
2022-08-12,"2,624.90","2,626.10","2,585.10","2,613.70","2,591.00","2,594.95","2,599.10","2,859.30","1,901.55",1473527,"3,82,98,38,599.90",131878
2022-08-11,"2,656.05","2,667.75","2,606.60","2,642.80","2,616.00","2,613.70","2,626.04","2,859.30","1,901.55",810674,"2,12,88,60,922.15",69432
2022-08-10,"2,650.35","2,676.70","2,631.20","2,650.35","2,641.00","2,642.80","2,647.16","2,859.30","1,901.55",1098949,"2,90,90,88,436.95",68444
2022-08-08,"2,645.40","2,658.00","2,626.05","2,645.40","2,650.00","2,650.35","2,641.07","2,859.30","1,901.55",1024511,"2,70,58,09,274.20",53720
2022-08-05,"2,638.00","2,657.65","2,627.55","2,627.95","2,641.00","2,645.40","2,643.66","2,859.30","1,901.55",1176666,"3,11,07,04,056.15",72158
2022-08-04,"2,634.00","2,643.45","2,615.00","2,626.35","2,625.00","2,627.95","2,626.94","2,859.30","1,901.55",1189384,"3,12,44,45,148.40",77278
2022-08-03,"2,615.25","2,664.00","2,597.90","2,635.25","2,625.15","2,626.35","2,624.00","2,859.30","1,901.55",1767904,"4,63,89,72,339.05",155846
2022-08-02,"2,600.00","2,639.10","2,599.00","2,593.00","2,631.10","2,635.25","2,621.23","2,859.30","1,901.55",1359934,"3,56,47,03,460.00",122753
2022-08-01,"2,637.50","2,638.00","2,580.00","2,637.40","2,597.00","2,593.00","2,599.80","2,859.30","1,901.55",1559918,"4,05,54,72,227.95",95033
2022-07-29,"2,640.00","2,645.00","2,596.00","2,620.10","2,631.75","2,637.40","2,624.29","2,859.30","1,901.55",1463059,"3,83,94,84,757.25",79468
2022-07-28,"2,625.00","2,625.00","2,585.00","2,581.95","2,619.00","2,620.10","2,610.00","2,859.30","1,901.55",1442054,"3,76,37,64,825.50",97997
2022-07-27,"2,535.35","2,590.50","2,525.00","2,547.10","2,578.00","2,581.95","2,571.21","2,859.30","1,901.55",1404133,"3,61,03,17,860.95",76431
2022-07-26,"2,625.00","2,625.00","2,538.10","2,623.60","2,542.80","2,547.10","2,568.51","2,859.30","1,901.55",1685576,"4,32,94,17,103.75",93473
2022-07-25,"2,645.50","2,654.00","2,612.00","2,640.60","2,616.00","2,623.60","2,632.11","2,859.30","1,901.55",1253821,"3,30,01,91,481.85",89327
2022-07-22,"2,617.00","2,643.20","2,611.05","2,607.45","2,636.00","2,640.60","2,631.76","2,859.30","1,901.55",1905780,"5,01,55,56,299.65",110069
2022-07-21,"2,617.00","2,629.90","2,591.70","2,604.50","2,606.80","2,607.45","2,614.24","2,859.30","1,901.55",1990695,"5,20,41,56,306.25",115613
2022-07-20,"2,575.00","2,618.00","2,535.60","2,567.95","2,610.00","2,604.50","2,597.17","2,859.30","1,901.55",4012897,"10,42,21,91,345.10",199967
2022-07-19,"2,549.95","2,575.00","2,522.75","2,553.50","2,568.00","2,567.95","2,555.48","2,859.30","1,901.55",1473121,"3,76,45,28,249.30",86077
2022-07-18,"2,581.00","2,605.00","2,533.05","2,568.50","2,551.00","2,553.50","2,559.94","2,859.30","1,901.55",1566888,"4,01,11,35,891.65",105402
2022-07-15,"2,530.00","2,573.90","2,502.05","2,497.80","2,570.00","2,568.50","2,545.54","2,859.30","1,901.55",2996964,"7,62,88,85,843.10",143220
2022-07-14,"2,502.75","2,522.90","2,468.20","2,497.75","2,495.85","2,497.80","2,495.27","2,859.30","1,901.55",1663307,"4,15,04,04,438.65",92771
2022-07-13,"2,464.00","2,519.35","2,461.40","2,449.55","2,496.95","2,497.75","2,500.13","2,859.30","1,901.55",2528792,"6,32,23,00,089.75",126490
2022-07-12,"2,475.00","2,490.60","2,444.45","2,490.60","2,450.00","2,449.55","2,461.21","2,859.30","1,901.55",1116476,"2,74,78,86,256.85",57119
2022-07-11,"2,487.00","2,525.00","2,480.00","2,496.85","2,491.00","2,490.60","2,504.21","2,859.30","1,901.55",1587249,"3,97,47,96,962.30",78001
2022-07-08,"2,476.45","2,503.80","2,452.80","2,472.95","2,489.00","2,496.85","2,483.74","2,859.30","1,901.55",1346970,"3,34,55,28,022.95",85423
2022-07-07,"2,505.00","2,531.00","2,465.50","2,498.40","2,476.00","2,472.95","2,501.61","2,859.30","1,901.55",3333262,"8,33,85,20,440.05",144066
2022-07-06,"2,400.00","2,509.10","2,400.00","2,401.50","2,505.00","2,498.40","2,466.49","2,859.30","1,901.55",4770394,"11,76,61,44,188.80",167168
2022-07-05,"2,384.50","2,412.00","2,371.60","2,375.20","2,402.00","2,401.50","2,393.61","2,859.30","1,901.55",2463079,"5,89,56,43,251.30",104448
2022-07-04,"2,276.00","2,378.30","2,276.00","2,282.35","2,370.00","2,375.20","2,335.15","2,859.30","1,901.55",2410245,"5,62,82,88,532.80",136477
2022-07-01,"2,226.00","2,293.00","2,203.60","2,230.60","2,291.00","2,282.35","2,256.69","2,859.30","1,901.55",1235612,"2,78,83,96,652.05",62148
2022-06-30,"2,224.90","2,249.00","2,213.40","2,233.45","2,220.00","2,230.60","2,229.37","2,859.30","1,901.55",2387212,"5,32,19,69,912.85",111444
2022-06-29,"2,296.20","2,299.90","2,225.00","2,317.65","2,233.65","2,233.45","2,251.55","2,859.30","1,901.55",1682914,"3,78,91,64,848.40",89339
2022-06-28,"2,320.65","2,324.00","2,277.85","2,320.65","2,320.85","2,317.65","2,306.26","2,859.30","1,901.55",1404108,"3,23,82,35,371.00",68116
2022-06-27,"2,315.85","2,331.85","2,298.05","2,303.90","2,325.00","2,320.65","2,320.36","2,859.30","1,901.55",1450391,"3,36,54,32,517.10",69969
2022-06-24,"2,265.00","2,318.80","2,260.05","2,252.60","2,302.80","2,303.90","2,297.85","2,859.30","1,901.55",1930048,"4,43,49,58,968.35",89367
2022-06-23,"2,208.00","2,257.35","2,192.10","2,202.85","2,250.00","2,252.60","2,233.99","2,859.30","1,901.55",1585753,"3,54,25,60,651.05",63815
2022-06-22,"2,189.20","2,224.90","2,186.05","2,205.00","2,201.95","2,202.85","2,206.33","2,859.30","1,901.55",1741378,"3,84,20,51,743.65",70482
2022-06-21,"2,195.00","2,232.00","2,172.15","2,195.90","2,207.80","2,205.00","2,211.36","2,859.30","1,901.55",1606187,"3,55,18,63,817.05",92802
2022-06-20,"2,111.00","2,202.90","2,108.15","2,110.45","2,190.65","2,195.90","2,182.69","2,859.30","1,901.55",2022000,"4,41,34,00,998.70",168035
2022-06-17,"2,160.00","2,160.40","2,100.00","2,146.70","2,102.65","2,110.45","2,121.76","2,859.30","1,901.55",3252189,"6,90,03,55,650.40",141778
2022-06-16,"2,145.00","2,164.00","2,135.05","2,146.55","2,145.85","2,146.70","2,147.03","2,859.30","1,901.55",1353485,"2,90,59,75,179.60",63347
2022-06-15,"2,158.70","2,158.90","2,131.00","2,171.00","2,146.10","2,146.55","2,144.94","2,859.30","1,901.55",1432377,"3,07,23,61,849.00",82101
2022-06-14,"2,190.85","2,213.95","2,160.00","2,196.90","2,173.90","2,171.00","2,185.82","2,859.30","1,901.55",1592475,"3,48,08,69,871.05",80988
2022-06-13,"2,168.00","2,217.00","2,156.00","2,199.90","2,197.00","2,196.90","2,199.22","2,859.30","1,901.55",1519441,"3,34,15,82,788.90",96856
2022-06-10,"2,163.00","2,208.85","2,162.80","2,197.70","2,199.00","2,199.90","2,185.39","2,859.30","1,901.55",1641981,"3,58,83,67,987.85",73768
2022-06-09,"2,197.00","2,208.35","2,170.75","2,197.05","2,197.70","2,197.70","2,196.82","2,859.30","1,901.55",1497867,"3,29,05,37,184.25",59199
2022-06-08,"2,215.00","2,218.95","2,186.00","2,211.60","2,199.50","2,197.05","2,199.29","2,859.30","1,901.55",1506843,"3,31,39,85,796.30",76931
2022-06-07,"2,250.00","2,259.85","2,207.05","2,280.50","2,210.95","2,211.60","2,216.60","2,859.30","1,901.55",2034730,"4,51,01,72,394.35",74547
2022-06-06,"2,272.20","2,301.95","2,247.60","2,291.95","2,276.00","2,280.50","2,277.53","2,859.30","1,901.55",2131405,"4,85,43,41,587.50",63011
2022-06-03,"2,284.00","2,324.95","2,265.15","2,284.80","2,290.10","2,291.95","2,295.14","2,859.30","1,901.55",1845303,"4,23,52,35,727.50",70106
2022-06-02,"2,295.00","2,306.95","2,257.15","2,308.45","2,287.95","2,284.80","2,277.91","2,859.30","1,901.55",1460335,"3,32,65,07,556.55",91321
2022-06-01,"2,370.00","2,413.80","2,302.00","2,353.25","2,306.90","2,308.45","2,336.94","2,859.30","1,901.55",2197599,"5,13,56,57,431.80",124664
2022-05-31,"2,360.00","2,367.90","2,303.90","2,348.95","2,348.90","2,353.25","2,342.19","2,859.30","1,901.55",3123979,"7,31,69,63,039.30",70231
2022-05-30,"2,342.20","2,365.00","2,331.00","2,330.60","2,347.00","2,348.95","2,352.34","2,859.30","1,901.55",939562,"2,21,01,71,915.10",53246
2022-05-27,"2,297.00","2,334.90","2,280.50","2,280.20","2,333.10","2,330.60","2,312.32","2,859.30","1,901.55",1011303,"2,33,84,52,435.05",82060
2022-05-26,"2,290.15","2,296.00","2,258.00","2,298.70","2,284.70","2,280.20","2,278.15","2,859.30","1,901.55",2299127,"5,23,77,49,075.00",90329
2022-05-25,"2,329.95","2,329.95","2,286.50","2,309.65","2,295.00","2,298.70","2,300.44","2,859.30","1,901.55",1884260,"4,33,46,36,078.10",78033
2022-05-24,"2,380.00","2,380.00","2,302.05","2,379.80","2,307.10","2,309.65","2,321.78","2,859.30","1,901.55",3078655,"7,14,79,74,883.40",122568
2022-05-23,"2,309.00","2,388.00","2,306.35","2,325.95","2,380.00","2,379.80","2,371.19","2,859.30","1,901.55",2363306,"5,60,38,38,878.90",136426
2022-05-20,"2,290.00","2,348.00","2,282.70","2,264.55","2,322.95","2,325.95","2,329.55","2,859.30","1,901.55",2599505,"6,05,56,78,265.10",136745
2022-05-19,"2,245.60","2,283.80","2,245.45","2,291.40","2,258.00","2,264.55","2,267.29","2,859.30","1,901.55",1734602,"3,93,28,43,770.30",89518
2022-05-18,"2,236.10","2,302.00","2,236.10","2,245.00","2,291.00","2,291.40","2,275.79","2,859.30","1,901.55",2137455,"4,86,43,99,642.00",101966
2022-05-17,"2,237.90","2,277.00","2,221.30","2,217.25","2,246.00","2,245.00","2,251.76","2,859.30","1,901.55",2055096,"4,62,75,79,682.90",96916
2022-05-16,"2,200.00","2,221.95","2,172.30","2,194.10","2,216.65","2,217.25","2,205.86","2,859.30","1,901.55",1396818,"3,08,11,82,159.00",85144
2022-05-13,"2,170.00","2,218.00","2,154.15","2,138.80","2,189.00","2,194.10","2,195.77","2,859.30","1,901.55",2057239,"4,51,72,32,036.55",134564
2022-05-12,"2,164.85","2,164.85","2,109.20","2,163.50","2,142.90","2,138.80","2,136.05","2,859.30","1,901.55",1531515,"3,27,13,87,762.00",92966
2022-05-11,"2,185.00","2,189.70","2,116.00","2,180.40","2,169.00","2,163.50","2,141.85","2,859.30","1,901.55",1858636,"3,98,09,20,565.90",104803
2022-05-10,"2,134.00","2,197.90","2,119.00","2,116.65","2,180.80","2,180.40","2,172.27","2,859.30","1,901.55",2162232,"4,69,69,54,561.55",117730
2022-05-09,"2,121.50","2,139.40","2,110.15","2,149.20","2,119.00","2,116.65","2,121.18","2,859.30","1,901.55",1341414,"2,84,53,81,721.40",53310
2022-05-06,"2,125.00","2,170.00","2,106.20","2,166.60","2,149.85","2,149.20","2,146.43","2,859.30","1,901.55",1585602,"3,40,33,91,225.80",97842
2022-05-05,"2,178.00","2,201.95","2,153.60","2,171.55","2,160.00","2,166.60","2,175.18","2,859.30","1,901.55",1101451,"2,39,58,52,703.80",63819
